hour_index,timestamp,global_horizontal_irradiance,direct_normal_irradiance,diffuse_horizontal_irradiance,dry_bulb_temperature,windspeed,albedo,solar_altitude_angle,solar_azimuth_angle,solar_incident_angle,horizon_elevation_angle,tracker_roll_angle,adjusted_ghi,poa_direct_irradiance,poa_diffuse_irradiance,poa_reflected_irradiance,shaded_direct_irradiance,shaded_diffuse_irradiance,shaded_reflected_irradiance,effective_direct_irradiance,effective_diffuse_irradiance,effective_reflected_irradiance,soiled_irradiance,total_irradiance,nameplate_power,avg_cell_temp,module_irradiance_derated_power,module_mpp_power,module_power,optimizer_input_power,optimizer_output_power,optimal_dc_power,optimal_dc_voltage,inverter_overpower_loss,inverter_underpower_loss,inverter_overvoltage_loss,inverter_undervoltage_loss,actual_dc_power,actual_dc_voltage,ac_power,grid_power
6969,10/18/2005 8:00,345,609,108,13.35,4.4,0,22.879026,128.61758,60.653767,0,,345,298.7509,122.36823,0.52413255,297.01193,120.59204,0.005491493,281.5605,115.464035,0.00174977,389.08575,389.11096,160397.9,22.472841,159686,161048.56,161048.56,161048.56,158793.67,158676.62,2133.7617,0,0,411.25473,0,158265.38,999.99994,154308.73,153537.2031
6970,10/18/2005 9:00,490,728,119,14.36,4.4,0,30.696732,142.6981,51.189075,0,,490,455.49057,136.3139,0.7444201,455.137,134.3353,0.007799512,441.5847,128.62288,0.002485181,558.80585,558.8084,230352.23,27.461456,230670.75,228702.12,228702.12,228702.12,225500.03,225265,2132.4336,0,0,823.479,0,224441.52,1000.00006,218830.48,217736.3281
6971,10/18/2005 10:00,581,767,130,16.22,4.4,0,36.132782,159.19743,44.392082,0,,581,546.53796,149.36397,0.88266957,546.53796,147.19594,0.009247993,535.6224,140.93665,0.002946714,663.03076,663.0273,273316.72,31.764904,274054.62,267674.97,267674.97,267674.97,263927.34,263613.44,2154.7756,0,0,1135.0095,0,262478.44,1000.0002,255916.47,254636.8906
6972,10/18/2005 11:00,612,740,154,18.07,3.41,0,38.380123,177.5843,41.62183,0,,612,551.43976,175.50258,0.9297655,551.43976,172.95514,0.009741431,542.1284,165.60048,0.00310394,693.57733,693.57404,285909.9,35.42405,286721.28,276425.94,276425.94,276425.94,272555.6,272219.34,2153.8196,0,0,1207.3336,0,271012,1000,264236.7,262915.5
6973,10/18/2005 12:00,566,619,194,19.92,3.41,0,37.014008,196.21588,43.66183,0,,566,447.02716,214.69289,0.85988116,447.02716,211.57661,0.009009233,438.48206,202.57962,0.002870637,628.2432,628.2415,258979.47,35.63935,259602.83,250080.05,250080.05,250080.05,246578.89,246306.52,2164.0293,0,0,992.9543,0,245313.56,1000,239180.72,237984.8281
6974,10/18/2005 13:00,529,751,129,20.68,3.41,0,32.299206,213.27667,49.920048,0,,529,481.98163,146.27046,0.80366987,481.98163,144.14734,0.00842029,468.6514,138.01768,0.00268298,594.5383,594.5373,245084.83,35.556034,245572.89,236632.4,236632.4,236632.4,233319.23,233069.42,2144.03,0,0,884.69666,0,232184.72,1000.00006,226380.11,225248.2031
6975,10/18/2005 14:00,395,670,112,21.44,5.4,0,24.99083,227.9414,59.052544,0,,395,344.47925,125.71342,0.6000938,344.47925,123.88869,0.006287362,328.20996,118.6205,0.00200336,437.89584,437.8949,180514.6,31.05969,180124.08,176342.17,176342.17,176342.17,173873.39,173733.48,2129.9,0,0,491.60104,0,173241.89,999.99994,168910.84,168066.2813
6976,10/18/2005 15:00,240,538,92,22.2,5.4,0,15.904013,240.40073,69.91306,0,,240,185.49277,101.16025,0.36461392,184.19662,99.69191,0.003820169,166.5904,95.45266,0.001217231,256.80338,256.8039,105862.26,27.841478,104273.516,103222.445,103222.445,103222.445,101777.33,101729.99,2150.3503,0,0,169.69637,0,101560.3,999.9999,99021.29,98526.1875
6977,10/18/2005 16:00,61,188,42,21.26,5.4,0,5.6880426,251.28673,81.77413,0,,61,27.427937,46.74438,0.092672706,21.155506,46.06589,0.00097096,14.81895,44.10701,0.00030938,57.74774,57.74612,23804.197,22.528568,21708.71,21906.615,21906.615,21906.615,21599.922,21597.562,2044.9161,0,0,7.5310626,0,21590.031,1000,21050.281,20945.0293
6978,10/18/2005 17:00,0,8,0,20.33,6.35,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6979,10/18/2005 18:00,0,0,0,19.39,6.35,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6980,10/18/2005 19:00,0,0,0,18.17,6.35,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6981,10/18/2005 20:00,0,0,0,16.95,9.25,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6982,10/18/2005 21:00,0,0,0,15.73,9.25,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6983,10/18/2005 22:00,0,0,0,14.52,9.25,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6984,10/18/2005 23:00,0,0,0,13.31,8.44,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6985,10/19/2005 0:00,0,0,0,12.1,8.44,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6986,10/19/2005 1:00,0,0,0,11.6,8.44,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6987,10/19/2005 2:00,0,0,0,11.11,8.92,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6988,10/19/2005 3:00,0,0,0,10.61,8.92,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6989,10/19/2005 4:00,0,0,0,10.59,8.92,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6990,10/19/2005 5:00,0,0,0,10.57,9.28,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6991,10/19/2005 6:00,23,115,15,10.55,9.28,0,2.840726,106.27329,83.83708,0,,23,9.871802,16.195446,0.03494217,4.4374976,15.960364,0.0003661,2.592459,15.281672,0.000116651,17.516762,17.512838,7219.245,10.850851,5695.799,5975.501,5975.501,5975.501,5891.844,5891.6445,1932.6683,0,0,0.5404436,0,5891.104,1000.0002,5743.8267,5715.107422
6992,10/19/2005 7:00,181,285,116,11.56,9.28,0,13.229162,116.887695,71.8945,0,,181,88.26837,126.01465,0.27497968,72.63186,124.18553,0.002881044,64.57752,118.90472,0.000917995,179.81349,179.81758,74123.82,14.649069,72108.47,74736.51,74736.51,74736.51,73690.16,73663.65,2075.5286,0,0,87.298744,0,73576.35,1000,71736.945,71378.25781
6993,10/19/2005 8:00,262,219,178,12.56,9.86,0,22.614386,128.88867,60.87867,0,,262,106.31108,188.03712,0.39803687,105.671646,185.30775,0.004170351,100.09841,177.42781,0.001328811,271.977,271.98798,112119.67,17.068295,110624.94,113665.02,113665.02,113665.02,112073.72,112016.81,2154.9465,0,0,205.62213,0,111811.19,999.99994,109015.91,108470.8281
6994,10/19/2005 9:00,457,531,189,13.57,9.86,0,30.396414,142.93681,51.461708,0,,457,330.00143,208.57849,0.6942857,329.7453,205.55095,0.007274239,319.76984,196.8102,0.002317811,506.2507,506.24884,208688.66,21.961248,208721.02,210864.6,210864.6,210864.6,207912.47,207711.84,2129.046,0,0,701.1457,0,207010.7,999.99994,201835.44,200826.25
6995,10/19/2005 10:00,527,585,186,13.87,9.86,0,35.797077,159.37071,44.71658,0,,527,414.26987,206.71886,0.8006314,414.26987,203.71832,0.008388455,405.8339,195.0555,0.002672837,588.8742,588.873,242750.19,23.630774,243212.66,244323.88,244323.88,244323.88,240903.11,240641.98,2160.1643,0,0,948.5045,0,239693.47,999.99994,233701.14,232532.6406
6996,10/19/2005 11:00,573,631,185,14.17,7.67,0,38.020813,177.65605,41.98141,0,,573,468.26123,208.17747,0.87051576,468.26123,205.15576,0.009120654,460.1781,196.43181,0.00290614,643.4805,643.4782,265261.94,26.395227,265938.84,264650.38,264650.38,264650.38,260945.17,260631.47,2135.9626,0,0,1103.1412,0,259528.33,1000.0003,253040.12,251774.9219
6997,10/19/2005 12:00,593,757,142,14.46,7.67,0,36.65185,196.17549,44.01997,0,,593,543.28235,161.97049,0.90090024,543.28235,159.61948,0.009439002,532.6712,152.8319,0.003007575,671.79596,671.79425,276933.72,27.223194,277695.12,275560.7,275560.7,275560.7,271702.34,271367.38,2151.4282,0,0,1199.2103,0,270168.16,999.99994,263413.97,262096.8906
6998,10/19/2005 13:00,514,745,121,14.48,7.67,0,31.95243,213.14807,50.248913,0,,514,474.8642,137.80748,0.7808815,474.8642,135.8072,0.008181529,461.47696,130.0322,0.002606903,579.6815,579.6785,238960.6,25.493118,239380.94,238956.3,238956.3,238956.3,235610.6,235360.12,2157.8364,0,0,903.5754,0,234456.55,1000.00006,228595.14,227452.1563
6999,10/19/2005 14:00,391,675,110,14.49,6.43,0,24.667387,227.75897,59.345806,0,,391,343.28354,123.681625,0.59401685,343.28354,121.88639,0.006223693,326.7829,116.70335,0.001983073,434.61847,434.6156,179161.69,23.424793,178749.98,179701.61,179701.61,179701.61,177185.8,177040.62,2129.8337,0,0,509.4084,0,176531.22,999.99994,172117.94,171257.3594
7000,10/19/2005 15:00,219,496,85,14.51,6.43,0,15.603249,240.18909,70.17592,0,,219,168.95235,93.34598,0.3327102,167.60777,91.991066,0.003485904,151.27689,88.07928,0.001110724,234.57013,234.56775,96696.234,19.332226,94972.625,96848.67,96848.67,96848.67,95492.79,95449.85,2128.289,0,0,148.282,0,95301.57,1000.00006,92919.03,92454.4375
7001,10/19/2005 16:00,57,181,39,13.35,6.43,0,5.4049993,251.05818,82.014626,0,,57,26.546644,43.74283,0.08659581,16.77306,43.107906,0.00090729,11.573795,41.27481,0.000289092,51.791916,51.77805,21344.195,14.414449,19293.404,20044.754,20044.754,20044.754,19764.127,19762.121,2033.2657,0,0,6.293431,0,19755.828,1000,19261.932,19165.62305
7002,10/19/2005 17:00,0,5,0,12.2,6.15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7003,10/19/2005 18:00,0,0,0,11.04,6.15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7004,10/19/2005 19:00,0,0,0,10.41,6.15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7005,10/19/2005 20:00,0,0,0,9.78,5.38,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7006,10/19/2005 21:00,0,0,0,9.15,5.38,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7007,10/19/2005 22:00,0,0,0,8.87,5.38,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7008,10/19/2005 23:00,0,0,0,8.6,4.48,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7009,10/20/2005 0:00,0,0,0,8.32,4.48,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7010,10/20/2005 1:00,0,0,0,8.19,4.48,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7011,10/20/2005 2:00,0,0,0,8.05,4.74,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7012,10/20/2005 3:00,0,0,0,7.92,4.74,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7013,10/20/2005 4:00,0,0,0,7.95,4.74,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7014,10/20/2005 5:00,0,0,0,7.99,4.96,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7015,10/20/2005 6:00,6,0,6,8.02,4.96,0,2.6256416,106.56417,84.00153,0,,6,0,5.787266,0.009115349,0,5.7032638,9.55E-05,0,5.460741,3.04E-05,5.351556,5.351468,2206.0256,8.140966,1150.0209,1172.7681,1172.7681,1172.7681,1156.3494,1156.3424,2016.7144,0,0,0.021264054,0,1156.3212,1000,1127.4131,1121.776001
7016,10/20/2005 7:00,51,0,51,8.85,4.96,0,12.993506,117.169,72.08411,0,,51,0,49.985695,0.07748046,0,49.26015,0.000811786,0,47.165432,0.000258662,46.222378,46.22162,19054.09,9.894814,17052.322,17996.385,17996.385,17996.385,17744.436,17743.006,2149.2598,0,0,5.182027,0,17737.824,1000,17294.379,17207.90625
7017,10/20/2005 8:00,62,0,62,9.67,3.48,0,22.349699,129.15475,61.104496,0,,62,0,60.482002,0.09419193,0,59.604103,0.000986877,0,57.069527,0.000314451,55.928444,55.92737,23054.951,11.062921,20969.709,22040.354,22040.354,22040.354,21731.79,21729.64,2150.711,0,0,7.7780023,0,21721.863,1000,21178.816,21072.92188
7018,10/20/2005 9:00,86,0,86,10.5,3.48,0,30.09664,143.16995,51.734608,0,,86,0,84.23761,0.13065332,0,83.01489,0.001368894,0,79.48481,0.000436175,77.89554,77.89509,32110.684,12.440046,29915.75,31283.479,31283.479,31283.479,30845.51,30841.1,2132.8298,0,0,15.592001,0,30825.508,1000,30054.87,29904.5957
7019,10/20/2005 10:00,115,0,115,10.52,3.48,0,35.462803,159.53851,45.04012,0,,115,0,113.159256,0.17471084,0,111.51675,0.001830498,0,106.77466,0.000583257,104.63974,104.63858,43134.54,13.126117,40905.562,42656.21,42656.21,42656.21,42059.023,42051.133,2179.0398,0,0,29.278193,0,42021.85,999.99994,40971.31,40766.44922
7020,10/20/2005 11:00,110,0,110,10.53,5.92,0,37.66386,177.72357,42.338634,0,,110,0,108.09496,0.16711472,0,106.52596,0.001750911,0,101.9961,0.000557898,99.956726,99.955864,41204.7,12.653315,38975.668,40712.73,40712.73,40712.73,40142.75,40135.574,2170.0405,0,0,26.611277,0,40108.96,999.99994,39106.24,38910.70703
7021,10/20/2005 12:00,120,0,120,10.55,5.92,0,36.292694,196.13284,44.375004,0,,120,0,118.1425,0.18230696,0,116.42766,0.001910085,0,111.47674,0.000608616,109.2478,109.24683,45034.715,12.870678,42807.812,44676.01,44676.01,44676.01,44050.547,44041.78,2158.9214,0,0,31.954844,0,44009.824,999.99994,42909.58,42695.03125
7022,10/20/2005 13:00,144,0,144,10.77,5.92,0,31.608921,213.01874,50.57457,0,,144,0,142.63316,0.21876836,0,140.56284,0.002292102,0,134.5856,0.000730339,131.8946,131.89444,54370.645,13.571771,52179.246,54309.13,54309.13,54309.13,53548.79,53535.69,2148.566,0,0,47.21332,0,53488.48,999.99994,52151.266,51890.51172
7023,10/20/2005 14:00,237,108,193,11,6.83,0,24.347319,227.57654,59.635864,0,,237,53.949818,200.39291,0.36005625,53.949818,197.4842,0.003772417,51.310963,189.08647,0.001202016,235.59067,235.58948,97116.41,15.72098,95396.4,98481.63,98481.63,98481.63,97102.85,97059.34,2142.9805,0,0,154.07858,0,96905.266,999.9999,94482.63,94010.21875
7024,10/20/2005 15:00,129,75,109,11.22,6.83,0,15.30596,239.97766,70.43548,0,,129,25.371357,111.298744,0.19597998,25.130064,109.68324,0.002053341,22.634321,105.01912,0.000654262,125.10101,125.09916,51569.58,13.726863,49363.69,51355.19,51355.19,51355.19,50636.2,50624.39,2141.0857,0,0,41.985435,0,50582.402,999.99994,49317.844,49071.25391
7025,10/20/2005 16:00,54,99,45,10.62,6.83,0,5.1255727,250.82974,82.25163,0,,54,13.582044,49.435402,0.082038134,8.534029,48.717854,0.000859538,5.795257,46.6462,0.000273877,51.392895,51.384815,21182.422,11.649701,19133.475,20070.871,20070.871,20070.871,19789.879,19787.979,2085.8335,0,0,6.3675027,0,19781.611,1000,19287.07,19190.63477
7026,10/20/2005 17:00,0,2,0,10.01,6.34,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7027,10/20/2005 18:00,0,0,0,9.41,6.34,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7028,10/20/2005 19:00,0,0,0,9.12,6.34,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7029,10/20/2005 20:00,0,0,0,8.84,4.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7030,10/20/2005 21:00,0,0,0,8.56,4.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7031,10/20/2005 22:00,0,0,0,8.59,4.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7032,10/20/2005 23:00,0,0,0,8.63,5.55,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7033,10/21/2005 0:00,0,0,0,8.66,5.55,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7034,10/21/2005 1:00,0,0,0,8.62,5.55,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7035,10/21/2005 2:00,0,0,0,8.58,6.59,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7036,10/21/2005 3:00,0,0,0,8.54,6.59,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7037,10/21/2005 4:00,0,0,0,8.18,6.59,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7038,10/21/2005 5:00,0,0,0,7.81,6.85,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7039,10/21/2005 6:00,21,172,9,7.45,6.85,0,2.4102504,106.85118,84.16702,0,,21,14.017776,9.938216,0.031903718,4.4328523,9.79396,0.000334265,2.473397,9.377484,0.000106508,11.613968,11.606161,4784.383,7.6822796,3444.543,3629.8682,3629.8682,3629.8682,3579.05,3578.9402,1618.9702,0,0,0.16698943,0,3578.7732,1000.0002,3489.3037,3471.857178
7040,10/21/2005 7:00,180,449,81,8.55,6.85,0,12.75759,117.4459,72.2748,0,,180,136.49054,90.74969,0.27346045,112.2851,89.43244,0.002865127,99.458755,85.629456,0.000912923,181.38734,181.381,74767.95,12.180063,72764.61,76034.625,76034.625,76034.625,74970.14,74941.67,2044.1407,0,0,89.83002,0,74851.836,1000.0001,72980.54,72615.64063
7041,10/21/2005 8:00,328,587,108,9.65,6.14,0,22.085049,129.4158,61.33117,0,,328,280.71567,122.53758,0.4983057,278.7005,120.758934,0.005220898,263.58887,115.62383,0.001663549,371.6301,371.6672,153209.28,17.434195,152380.39,156307.98,156307.98,156307.98,154119.67,154009.16,2130.9236,0,0,385.9725,0,153623.17,999.99994,149782.6,149033.6875
7042,10/21/2005 9:00,456,646,136,10.74,6.14,0,29.797508,143.39749,52.007668,0,,456,396.3847,154.57263,0.6927665,396.07703,152.329,0.007258322,383.70856,145.85143,0.002312739,518.97107,518.9695,213932.75,21.609293,214038.31,216488.52,216488.52,216488.52,213457.47,213247.8,2140.3782,0,0,740.3099,0,212507.48,999.99994,207194.8,206158.8281
7043,10/21/2005 10:00,535,524,234,11.36,6.14,0,35.130066,159.70084,45.36257,0,,535,367.52756,257.94434,0.8127852,367.52756,254.20026,0.008515794,359.7498,243.39076,0.002713411,591.0804,591.078,243661.95,23.739532,244134.52,245153.67,245153.67,245153.67,241721.28,241450.11,2134.8257,0,0,946.0861,0,240504.02,999.9998,234491.42,233318.9531
7044,10/21/2005 11:00,171,2,170,11.99,5.73,0,37.309383,177.78687,42.69338,0,,171,1.2126222,168.79088,0.2597874,1.2126222,166.34087,0.002721871,1.1907612,159.26747,0.000867277,157.24991,157.24657,64821.492,15.371484,62708.527,64851.152,64851.152,64851.152,63943.234,63924.62,2153.0776,0,0,67.15085,0,63857.47,999.99994,62261.03,61949.72656
7045,10/21/2005 12:00,543,518,240,12.61,5.73,0,35.93664,196.08792,44.72682,0,,543,366.80185,263.72537,0.824939,366.80185,259.8974,0.008643133,359.32794,248.84563,0.002753986,596.0128,596.0098,245691.55,25.426798,246185.81,245800.27,245800.27,245800.27,242359.06,242093.83,2153.4307,0,0,955.6102,0,241138.22,999.9998,235109.77,233934.2188
7046,10/21/2005 13:00,501,632,174,12.77,5.73,0,31.268799,212.88866,50.89689,0,,501,397.34763,191.94656,0.7611316,397.34763,189.16046,0.007974603,385.7154,181.11668,0.00254097,555.4979,555.4956,228991.88,24.715567,229294.31,229491.95,229491.95,229491.95,226278.95,226045.19,2142.5977,0,0,831.3352,0,225213.84,999.99994,219583.5,218485.5781
7047,10/21/2005 14:00,310,328,177,12.93,5.88,0,24.03075,227.3941,59.922585,0,,310,163.68164,189.14572,0.47095966,163.68164,186.40027,0.004934385,155.53577,178.47388,0.001572257,327.33096,327.32776,134933.92,19.901209,133803.05,136152.14,136152.14,136152.14,134246.02,134162.45,2129.4797,0,0,293.47723,0,133868.98,999.99994,130522.26,129869.6484
7048,10/21/2005 15:00,210,396,107,13.08,5.88,0,15.012269,239.76643,70.69162,0,,210,131.48184,116.5122,0.3190372,130.15486,114.82103,0.003342648,116.98102,109.93843,0.001065077,222.38211,222.37079,91668.48,17.815905,89873.555,92129.05,92129.05,92129.05,90839.24,90800.98,2131.0774,0,0,134.72981,0,90666.24,999.99994,88399.586,87957.59375
7049,10/21/2005 16:00,54,187,38,12.37,5.88,0,4.849885,250.60144,82.48504,0,,54,24.052422,42.61292,0.082038134,14.981893,41.9944,0.000859538,10.002148,40.20865,0.000273877,49.20685,49.19941,20281.043,13.417816,18252.646,19030.121,19030.121,19030.121,18763.7,18761.879,2026.3206,0,0,5.6467094,0,18756.232,1000,18287.326,18195.88867
7050,10/21/2005 17:00,0,1,0,11.65,4.38,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7051,10/21/2005 18:00,0,0,0,10.93,4.38,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7052,10/21/2005 19:00,0,0,0,10.59,4.38,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7053,10/21/2005 20:00,0,0,0,10.26,3.73,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7054,10/21/2005 21:00,0,0,0,9.93,3.73,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7055,10/21/2005 22:00,0,0,0,9.9,3.73,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7056,10/21/2005 23:00,0,0,0,9.87,3.05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7057,10/22/2005 0:00,0,0,0,9.84,3.05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7058,10/22/2005 1:00,0,0,0,9.76,3.05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7059,10/22/2005 2:00,0,0,0,9.68,4.36,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7060,10/22/2005 3:00,0,0,0,9.6,4.36,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7061,10/22/2005 4:00,0,0,0,9.25,4.36,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7062,10/22/2005 5:00,0,0,0,8.89,3.88,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7063,10/22/2005 6:00,3,0,3,8.54,3.88,0,2.1945946,107.13421,84.33353,0,,3,0,2.896018,0.004557674,0,2.8539824,4.78E-05,0,2.7326212,1.52E-05,2.6779835,2.6779523,1103.9232,8.604963,315.64578,311.54153,311.54153,311.54153,307.17996,307.1794,1914.2452,0,0,0.001435117,0,307.17798,1000.0003,299.49854,298.0010376
7064,10/22/2005 7:00,29,0,29,8.77,3.88,0,12.521476,117.7183,72.46653,0,,29,0,27.945606,0.044057515,0,27.539974,0.000461604,0,26.368877,0.000147082,25.841642,25.841543,10652.687,9.396876,8938.778,9442.181,9442.181,9442.181,9309.99,9309.582,2117.7214,0,0,1.4176793,0,9308.164,1000,9075.46,9030.083008
7065,10/22/2005 8:00,79,0,79,9,4.61,0,21.820517,129.67169,61.558605,0,,79,0,77.549095,0.12001875,0,76.42347,0.001257472,0,73.173676,0.000400672,71.710594,71.70977,29561.021,10.65835,27387.86,28818.94,28818.94,28818.94,28415.469,28411.74,2138.8254,0,0,13.283194,0,28398.457,1000,27688.496,27550.05469
7066,10/22/2005 9:00,356,184,266,9.22,4.61,0,29.499123,143.61938,52.28078,0,,356,111.82001,283.1285,0.54084396,111.71151,279.0189,0.005666584,108.16723,267.15402,0.00180556,367.8166,367.8153,151624.23,17.726044,150766.94,154519.27,154519.27,154519.27,152355.98,152251.97,2165.6821,0,0,380.8138,0,151871.16,999.99994,148074.38,147334
7067,10/22/2005 10:00,159,0,159,9.59,4.61,0,34.79898,159.85765,45.68382,0,,159,0,157.80515,0.24155673,0,155.5146,0.002530862,0,148.90157,0.000806416,145.92433,145.92282,60153.414,12.96459,58001.113,60481.363,60481.363,60481.363,59634.598,59618.58,2163.696,0,0,58.687138,0,59559.89,999.99994,58070.895,57780.53906
7068,10/22/2005 11:00,363,127,287,9.95,2.94,0,36.957497,177.84595,43.04553,0,,363,92.38125,304.03003,0.55147856,92.38125,299.61703,0.005778006,90.679855,286.87625,0.001841062,370.0068,370.00296,152524.62,19.500252,151682.1,154537.69,154537.69,154537.69,152374.17,152271.31,2177.0203,0,0,382.04306,0,151889.28,999.99994,148092.05,147351.5781
7069,10/22/2005 12:00,324,92,271,10.32,2.94,0,35.58382,196.0407,45.0753,0,,324,64.31999,283.10834,0.4922288,64.31999,278.99902,0.005157229,62.98189,267.13498,0.001643262,323.51614,323.5154,133361.95,18.670347,132205.5,135083.78,135083.78,135083.78,133192.6,133112.6,2163.638,0,0,291.55096,0,132821.05,999.99994,129500.516,128853.0156
7070,10/22/2005 13:00,161,2,160,11.08,2.94,0,30.932186,212.75781,51.215748,0,,161,1.2186018,159.10455,0.24459517,1.2186018,156.79514,0.002562697,1.18226,150.12766,0.000816559,148.28452,148.28256,61125.52,14.907363,58981.02,61098.6,61098.6,61098.6,60243.223,60226.414,2127.7434,0,0,59.39111,0,60167.02,999.99994,58662.844,58369.53125
7071,10/22/2005 14:00,240,127,189,11.84,3.87,0,23.717804,227.21165,60.20585,0,,240,63.001293,198.63469,0.36461392,63.001293,195.7515,0.003820169,59.811737,187.42746,0.001217231,242.2956,242.29373,99880.85,17.721539,98200.97,100690.6,100690.6,100690.6,99280.94,99236.39,2159.1455,0,0,162.26454,0,99074.125,999.99994,96597.27,96114.28125
7072,10/22/2005 15:00,129,91,106,12.6,3.87,0,14.7223,239.5554,70.944214,0,,129,29.548288,110.93712,0.19597998,29.232855,109.326866,0.002053341,26.217623,104.6779,0.000654262,128.27826,128.27673,52878.688,15.713843,50679.293,52364.867,52364.867,52364.867,51631.758,51619.69,2156.684,0,0,43.897507,0,51575.793,999.99994,50286.4,50034.96484
7073,10/22/2005 16:00,8,0,8,12.29,3.87,0,4.5780573,250.3733,82.71473,0,,8,0,7.583485,0.012153798,0,7.47341,0.000127339,0,7.155614,4.06E-05,7.0125413,7.0124726,2890.7837,12.460224,1741.6926,1790.0859,1790.0859,1790.0859,1765.0247,1765.0092,2050.342,0,0,0.049934268,0,1764.9592,1000,1720.8352,1712.231079
7074,10/22/2005 17:00,0,0,0,11.97,3.33,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7075,10/22/2005 18:00,0,0,0,11.66,3.33,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7076,10/22/2005 19:00,0,0,0,11.06,3.33,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7077,10/22/2005 20:00,0,0,0,10.45,4.84,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7078,10/22/2005 21:00,0,0,0,9.84,4.84,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7079,10/22/2005 22:00,0,0,0,9.23,4.84,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7080,10/22/2005 23:00,0,0,0,8.62,4.3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
