hour_index,timestamp,global_horizontal_irradiance,direct_normal_irradiance,diffuse_horizontal_irradiance,dry_bulb_temperature,windspeed,albedo,solar_altitude_angle,solar_azimuth_angle,solar_incident_angle,horizon_elevation_angle,tracker_roll_angle,adjusted_ghi,poa_direct_irradiance,poa_diffuse_irradiance,poa_reflected_irradiance,shaded_direct_irradiance,shaded_diffuse_irradiance,shaded_reflected_irradiance,effective_direct_irradiance,effective_diffuse_irradiance,effective_reflected_irradiance,soiled_irradiance,total_irradiance,nameplate_power,avg_cell_temp,module_irradiance_derated_power,module_mpp_power,module_power,optimizer_input_power,optimizer_output_power,optimal_dc_power,optimal_dc_voltage,inverter_overpower_loss,inverter_underpower_loss,inverter_overvoltage_loss,inverter_undervoltage_loss,actual_dc_power,actual_dc_voltage,ac_power,grid_power
2273,2006-04-05 16:00:00,104.0,0.0,104.0,12.92,3.32,0.0,19.969213,260.16995,68.65808,0.0,,104.0,0.0,102.28167,0.15799937,0.0,100.914474,0.0030526193,0.0,96.6017,0.0009726647,94.670616,94.67083,136386.9,15.3028965,128606.625,133128.03,128119.6,0.0,0.0,128026.47,659.309,0.0,0.0,0.0,0.0,128026.47,659.309,125465.94,124838.609375
2274,2006-04-05 17:00:00,18.0,0.0,18.0,12.79,2.16,0.0,8.890018,270.49622,81.348175,0.0,,18.0,0.0,17.613094,0.027346045,0.0,17.37766,0.00052833796,0.0,16.634993,0.00016834581,16.302458,16.302563,23486.23,13.233194,18274.844,19015.469,18387.205,0.0,0.0,18384.955,611.872,0.0,0.0,0.0,0.0,18384.955,611.872,18017.256,17927.169921875
2275,2006-04-05 18:00:00,1.0,0.0,1.0,12.66,2.16,0.0,-2.1746042,280.52545,90.0,0.0,,1.0,0.0,1.0665412,0.0015192247,0.0,1.0522847,0.0,0.0,1.0073134,0.0,0.98716706,0.9871603,1422.1582,12.686836,150.94725,149.46506,149.05441,0.0,0.0,149.05112,128.98978,0.0,0.0,0.0,149.05112,0.0,550.0,0.0,0.0
2276,2006-04-05 19:00:00,0.0,0.0,0.0,12.31,2.16,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2277,2006-04-05 20:00:00,0.0,0.0,0.0,11.96,3.83,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2278,2006-04-05 21:00:00,0.0,0.0,0.0,11.61,3.83,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2279,2006-04-05 22:00:00,0.0,0.0,0.0,11.36,3.83,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2280,2006-04-05 23:00:00,0.0,0.0,0.0,11.11,6.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2281,2006-04-06 00:00:00,0.0,0.0,0.0,10.86,6.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2282,2006-04-06 01:00:00,0.0,0.0,0.0,10.58,6.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2283,2006-04-06 02:00:00,0.0,0.0,0.0,10.3,5.96,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2284,2006-04-06 03:00:00,0.0,0.0,0.0,10.02,5.96,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2285,2006-04-06 04:00:00,0.0,0.0,0.0,9.34,5.96,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2286,2006-04-06 05:00:00,4.0,0.0,4.0,8.65,6.97,0.0,-0.2714958,80.988144,90.0,0.0,,4.0,0.0,4.0638328,0.006076899,0.0,4.0095115,0.0,0.0,3.8381574,0.0,3.7613943,3.7613695,5418.8174,8.724705,2152.904,2135.6682,2110.484,0.0,0.0,2110.441,506.14246,0.0,0.0,0.0,274.34976,1836.0912,558.66595,1799.3693,1790.3724365234375
2287,2006-04-06 06:00:00,69.0,0.0,69.0,7.97,6.97,0.0,10.838251,90.98447,79.14151,0.0,,69.0,0.0,67.65794,0.1048265,0.0,66.75356,0.0020252955,0.0,63.900723,0.0006453256,62.62334,62.623344,90218.47,9.213764,82778.64,87548.09,83949.38,0.0,0.0,83910.086,665.9154,0.0,0.0,0.0,0.0,83910.086,665.9154,82231.88,81820.7265625
2288,2006-04-06 07:00:00,161.0,15.0,155.0,8.68,6.97,0.0,21.910715,101.40666,66.44637,0.0,,161.0,6.42522,153.25989,0.24459517,6.4095244,151.21127,0.0047256895,5.9280224,144.74896,0.0015057598,147.66493,147.66478,212733.14,11.612775,205231.33,214978.08,206490.86,0.0,0.0,206262.55,679.27985,0.0,0.0,0.0,0.0,206262.55,679.27985,202137.3,201126.609375
2289,2006-04-06 08:00:00,206.0,9.0,201.0,9.4,5.34,0.0,32.549362,113.182106,54.006866,0.0,,206.0,5.4615226,199.111,0.3129603,5.4615226,196.4495,0.0060465345,5.2699375,188.05383,0.0019266242,189.45918,189.45905,272941.84,13.578251,266049.3,276724.53,265875.6,0.0,0.0,265496.88,678.60144,0.0,0.0,0.0,0.0,265496.88,678.60144,260186.94,258886.0
2290,2006-04-06 09:00:00,147.0,0.0,147.0,10.11,5.34,0.0,42.175564,127.55972,42.28432,0.0,,147.0,0.0,144.73265,0.22332603,0.0,142.798,0.00431476,0.0,136.69527,0.0013748241,133.9627,133.96298,192994.03,13.064364,185353.56,193244.95,185293.88,0.0,0.0,185107.1,673.9574,0.0,0.0,0.0,0.0,185107.1,673.9574,181404.95,180497.921875
2291,2006-04-06 10:00:00,239.0,8.0,233.0,10.55,5.34,0.0,49.837418,146.0657,32.260727,0.0,,239.0,6.639168,230.9521,0.36309472,6.639168,227.86497,0.007015154,6.5785675,218.12672,0.0022352582,220.21336,220.21147,317248.94,15.406452,310926.72,321346.9,308607.56,0.0,0.0,308093.25,676.2989,0.0,0.0,0.0,0.0,308093.25,676.2989,301931.38,300421.71875
2292,2006-04-06 11:00:00,140.0,0.0,140.0,10.98,9.26,0.0,54.110695,169.37608,26.113445,0.0,,140.0,0.0,137.81245,0.21269146,0.0,135.97032,0.0041092956,0.0,130.15936,0.0013093563,127.55746,127.55719,183766.53,13.174007,176074.27,183519.75,176003.5,0.0,0.0,175834.3,672.14105,0.0,0.0,0.0,0.0,175834.3,672.14105,172317.61,171456.03125
2293,2006-04-06 12:00:00,216.0,1.0,215.0,11.42,9.26,0.0,53.71557,194.80711,26.727968,0.0,,216.0,1.1080065,212.81256,0.32815254,1.1080065,209.96791,0.0063400557,1.1013789,200.99452,0.0020201497,198.05597,198.05508,285327.1,14.826585,278585.78,288534.6,276629.28,0.0,0.0,276216.7,676.78723,0.0,0.0,0.0,0.0,276216.7,676.78723,270692.34,269338.875
2294,2006-04-06 13:00:00,172.0,0.0,172.0,11.45,9.26,0.0,48.792103,217.41074,33.731422,0.0,,172.0,0.0,169.68054,0.26130664,0.0,167.41243,0.005048563,0.0,160.25774,0.0016086377,157.05415,157.05356,226259.52,14.151351,218873.02,227292.9,218332.75,0.0,0.0,218074.62,674.0688,0.0,0.0,0.0,0.0,218074.62,674.0688,213713.14,212644.5625
2295,2006-04-06 14:00:00,107.0,0.0,107.0,11.48,7.33,0.0,40.733204,235.15892,44.141296,0.0,,107.0,0.0,104.98777,0.16255704,0.0,103.584404,0.0031406756,0.0,99.157524,0.0010007223,97.175354,97.175476,139996.84,13.366359,132210.86,137772.52,132300.56,0.0,0.0,132202.92,666.3434,0.0,0.0,0.0,0.0,132202.92,666.3434,129558.87,128911.078125
2296,2006-04-06 15:00:00,185.0,8.0,181.0,11.51,7.33,0.0,30.900509,249.02325,56.0227,0.0,,185.0,4.3529596,178.98785,0.28105658,4.3529596,176.59534,0.00543014,4.1811604,169.04819,0.0017302209,169.76646,169.76567,244574.67,14.80547,237365.94,245919.03,235942.9,0.0,0.0,235640.23,673.9751,0.0,0.0,0.0,0.0,235640.23,673.9751,230927.42,229772.796875
2297,2006-04-06 16:00:00,150.0,27.0,141.0,11.16,7.33,0.0,20.172594,260.51715,68.51815,0.0,,150.0,9.557387,139.22266,0.22788371,9.529265,137.36168,0.0044028163,8.70465,131.49126,0.0014028817,137.39337,137.39362,197935.61,13.827068,190326.3,197909.08,190042.03,0.0,0.0,189844.64,671.91644,0.0,0.0,0.0,0.0,189844.64,671.91644,186047.75,185117.5
2298,2006-04-06 17:00:00,29.0,0.0,29.0,10.82,8.85,0.0,9.088211,270.8295,81.21089,0.0,,29.0,0.0,28.382158,0.044057515,0.0,28.002773,0.0008512112,0.0,26.80602,0.0002712238,26.270166,26.270136,37846.246,11.283501,31827.578,33408.586,32156.752,0.0,0.0,32150.418,634.9316,0.0,0.0,0.0,0.0,32150.418,634.9316,31507.408,31349.87109375
2299,2006-04-06 18:00:00,1.0,0.0,1.0,10.47,8.85,0.0,-1.9701555,280.8509,90.0,0.0,,1.0,0.0,1.066326,0.0015192247,0.0,1.0520725,0.0,0.0,1.0071101,0.0,0.9869679,0.98696727,1421.868,10.487413,150.86864,149.12381,148.7312,0.0,0.0,148.72792,128.90244,0.0,0.0,0.0,148.72792,0.0,550.0,0.0,0.0
2300,2006-04-06 19:00:00,0.0,0.0,0.0,10.15,8.85,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2301,2006-04-06 20:00:00,0.0,0.0,0.0,9.82,5.45,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2302,2006-04-06 21:00:00,0.0,0.0,0.0,9.49,5.45,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2303,2006-04-06 22:00:00,0.0,0.0,0.0,9.31,5.45,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2304,2006-04-06 23:00:00,0.0,0.0,0.0,9.13,6.02,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2305,2006-04-07 00:00:00,0.0,0.0,0.0,8.96,6.02,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2306,2006-04-07 01:00:00,0.0,0.0,0.0,8.92,6.02,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2307,2006-04-07 02:00:00,0.0,0.0,0.0,8.88,3.67,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2308,2006-04-07 03:00:00,0.0,0.0,0.0,8.84,3.67,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2309,2006-04-07 04:00:00,0.0,0.0,0.0,8.65,3.67,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2310,2006-04-07 05:00:00,9.0,38.0,7.0,8.47,1.27,0.0,0.034470703,80.75736,90.0,0.0,,9.0,0.0,6.0341344,0.013673022,0.0,5.9534764,0.00026416898,0.0,5.699043,8.4172905e-05,5.5851445,5.5851235,8046.2637,8.631159,4305.4194,4401.79,4296.048,0.0,0.0,4295.908,571.1538,0.0,0.0,0.0,113.190094,4182.7183,591.98883,4099.064,4078.568603515625
2311,2006-04-07 06:00:00,130.0,141.0,103.0,8.29,1.27,0.0,11.140865,90.74505,78.88523,0.0,,130.0,26.937551,102.24006,0.19749922,26.545721,100.87342,0.0038157743,20.987848,96.5624,0.0012158308,115.20044,115.198814,165961.5,11.614066,158199.08,165790.39,158039.92,0.0,0.0,157904.48,675.2377,0.0,0.0,0.0,0.0,157904.48,675.2377,154746.4,153972.671875
2312,2006-04-07 07:00:00,91.0,0.0,91.0,9.14,1.27,0.0,22.218195,101.160126,66.18673,0.0,,91.0,0.0,89.29824,0.13824944,0.0,88.10459,0.002671042,0.0,84.33927,0.00085108157,82.65332,82.65309,119073.97,11.524958,111358.64,116805.58,112081.836,0.0,0.0,112011.99,667.181,0.0,0.0,0.0,0.0,112011.99,667.181,109771.76,109222.8984375
2313,2006-04-07 08:00:00,131.0,0.0,131.0,10.0,4.82,0.0,32.870823,112.93466,53.73291,0.0,,131.0,0.0,128.8645,0.19901843,0.0,127.141975,0.0038451264,0.0,121.70832,0.0012251834,119.27535,119.2752,171834.4,12.720829,164090.14,171313.0,164454.2,0.0,0.0,164306.08,671.5352,0.0,0.0,0.0,0.0,164306.08,671.5352,161019.95,160214.84375
2314,2006-04-07 09:00:00,122.0,0.0,122.0,10.85,4.82,0.0,42.520073,127.33358,41.981453,0.0,,122.0,0.0,119.858444,0.18534541,0.0,118.2563,0.0035809574,0.0,113.202385,0.0011410104,110.93946,110.93885,159823.69,13.380666,152045.45,158400.19,152410.11,0.0,0.0,152281.6,668.31665,0.0,0.0,0.0,0.0,152281.6,668.31665,149235.97,148489.78125
2315,2006-04-07 10:00:00,133.0,0.0,133.0,10.17,4.82,0.0,50.208565,145.91963,31.912926,0.0,,133.0,0.0,130.81357,0.20205688,0.0,129.06499,0.0039038307,0.0,123.54914,0.0012438885,121.07938,121.0791,174432.95,12.931978,166698.44,173905.5,166917.34,0.0,0.0,166765.48,672.1778,0.0,0.0,0.0,0.0,166765.48,672.1778,163430.19,162613.03125
2316,2006-04-07 11:00:00,141.0,0.0,141.0,9.48,12.74,0.0,54.49304,169.40602,25.730843,0.0,,141.0,0.0,138.80455,0.21421069,0.0,136.94914,0.0041386476,0.0,131.09636,0.0013187089,128.47572,128.47604,185086.92,11.270717,177401.36,186094.4,178556.42,0.0,0.0,178384.73,677.32825,0.0,0.0,0.0,0.0,178384.73,677.32825,174817.03,173942.953125
2317,2006-04-07 12:00:00,537.0,300.0,295.0,8.8,12.74,0.0,54.071278,195.04648,26.388266,0.0,,537.0,267.71835,310.35733,0.8158237,267.71835,306.2088,0.015762083,266.16132,293.12238,0.0050223167,548.10297,548.1006,789615.2,16.439499,790537.4,813413.1,782348.6,0.0,0.0,779121.6,682.24365,0.0,0.0,0.0,0.0,779121.6,682.24365,763539.25,759721.5
2318,2006-04-07 13:00:00,215.0,8.0,209.0,7.6,12.74,0.0,49.094955,217.76663,33.479023,0.0,,215.0,6.621533,206.74866,0.3266333,6.621533,203.98506,0.0063107037,6.555677,195.26736,0.0020107972,197.78854,197.78847,284943.06,10.356802,278196.7,292444.38,281211.47,0.0,0.0,280798.1,686.7444,0.0,0.0,0.0,0.0,280798.1,686.7444,275182.12,273806.21875
2319,2006-04-07 14:00:00,157.0,0.0,157.0,6.4,11.57,0.0,40.986717,235.5376,43.952114,0.0,,157.0,0.0,154.69719,0.23851828,0.0,152.62936,0.004608281,0.0,146.10645,0.0014683496,143.18576,143.18538,206280.28,8.53938,198729.1,210320.98,201823.22,0.0,0.0,201609.45,685.2743,0.0,0.0,0.0,0.0,201609.45,685.2743,197577.27,196589.375
2320,2006-04-07 15:00:00,150.0,0.0,150.0,5.21,11.57,0.0,31.120522,249.38817,55.86828,0.0,,150.0,0.0,147.84904,0.22788371,0.0,145.87276,0.0044028163,0.0,139.6386,0.0014028817,136.8472,136.84749,197149.11,7.254683,189534.4,201462.45,193423.7,0.0,0.0,193228.9,687.9632,0.0,0.0,0.0,0.0,193228.9,687.9632,189364.33,188417.5
2321,2006-04-07 16:00:00,137.0,14.0,132.0,4.22,11.57,0.0,20.374746,260.86307,68.379265,0.0,,137.0,5.291565,130.15121,0.20813379,5.2762885,128.41148,0.004021239,4.824113,122.92357,0.0012812987,125.193985,125.19391,180359.34,6.0905633,172650.5,184259.77,176730.0,0.0,0.0,176566.86,688.4585,0.0,0.0,0.0,0.0,176566.86,688.4585,173035.53,172170.34375
2322,2006-04-07 17:00:00,70.0,43.0,63.0,3.23,9.41,0.0,9.285582,271.16104,81.074104,0.0,,70.0,6.7310915,63.88289,0.10634573,6.6503725,63.02897,0.0020546478,4.8397794,60.335304,0.00065467815,63.872223,63.87322,92018.66,4.318485,84554.25,90902.72,87177.84,0.0,0.0,87137.03,678.2981,0.0,0.0,0.0,0.0,87137.03,678.2981,85394.29,84967.3203125
2323,2006-04-07 18:00:00,3.0,8.0,3.0,2.24,9.41,0.0,-1.7662058,281.17422,90.0,0.0,,3.0,0.0,3.1008916,0.0045576743,0.0,3.059442,0.0,0.0,2.928691,0.0,2.870117,2.870109,4134.8276,2.2889104,1265.8303,1243.1393,1239.1649,0.0,0.0,1239.1383,378.41458,0.0,0.0,0.0,429.56665,809.57166,549.99976,793.38025,789.413330078125
2324,2006-04-07 19:00:00,0.0,0.0,0.0,1.58,9.41,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2325,2006-04-07 20:00:00,0.0,0.0,0.0,0.92,9.96,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2326,2006-04-07 21:00:00,0.0,0.0,0.0,0.25,9.96,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2327,2006-04-07 22:00:00,0.0,0.0,0.0,-0.09,9.96,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2328,2006-04-07 23:00:00,0.0,0.0,0.0,-0.44,7.39,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2329,2006-04-08 00:00:00,0.0,0.0,0.0,-0.79,7.39,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2330,2006-04-08 01:00:00,0.0,0.0,0.0,-0.91,7.39,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2331,2006-04-08 02:00:00,0.0,0.0,0.0,-1.03,8.29,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2332,2006-04-08 03:00:00,0.0,0.0,0.0,-1.16,8.29,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2333,2006-04-08 04:00:00,0.0,0.0,0.0,-1.63,8.29,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2334,2006-04-08 05:00:00,7.0,24.0,6.0,-2.11,4.87,0.0,0.33836797,80.52732,90.0,0.0,,7.0,0.0,5.6231575,0.010634573,0.0,5.547993,0.00020546476,0.0,5.310889,6.5467815e-05,5.2047353,5.2047234,7498.1133,-1.9916592,3840.3708,3929.8809,3829.5916,0.0,0.0,3829.4893,594.6362,0.0,0.0,0.0,23.618128,3805.871,602.1241,3729.7537,3711.10498046875
2335,2006-04-08 06:00:00,98.0,85.0,81.0,-2.58,4.87,0.0,11.441228,90.50593,78.63113,0.0,,98.0,16.893913,80.41222,0.14888401,16.661306,79.33735,0.0028765067,13.2682905,75.94671,0.0009165494,87.4316,87.432686,125958.15,-0.5920253,118209.86,129046.25,123040.734,0.0,0.0,122964.06,698.65894,0.0,0.0,0.0,0.0,122964.06,698.65894,120504.78,119902.2578125
2336,2006-04-08 07:00:00,264.0,261.0,164.0,-1.66,4.87,0.0,22.52322,100.91329,65.9296,0.0,,264.0,106.47448,167.3469,0.40107533,106.26167,165.10999,0.007748957,98.54799,158.05368,0.002469072,251.47206,251.46461,362271.34,4.0576015,356596.28,382288.4,365774.6,0.0,0.0,365108.03,703.57294,0.0,0.0,0.0,0.0,365108.03,703.57294,357805.88,356016.84375
2337,2006-04-08 08:00:00,500.0,539.0,205.0,-0.74,5.78,0.0,33.189663,112.686134,53.46184,0.0,,500.0,320.83795,214.94916,0.7596123,320.83795,212.07593,0.014676055,309.93488,203.01245,0.0046762726,502.693,502.69247,724203.8,10.035253,724244.8,760761.25,731236.75,0.0,0.0,728532.5,696.8876,0.0,0.0,0.0,0.0,728532.5,696.8876,713961.9,710392.0625
2338,2006-04-08 09:00:00,621.0,548.0,249.0,0.18,5.78,0.0,42.861942,127.105385,41.68173,0.0,,621.0,408.43042,263.9073,0.94343853,408.43042,260.37964,0.01822766,401.50842,249.25182,0.00580793,637.75073,637.74896,918770.7,13.850199,921066.75,955583.2,915775.94,0.0,0.0,911453.94,689.5367,0.0,0.0,0.0,0.0,911453.94,689.5367,893224.9,888758.75
2339,2006-04-08 10:00:00,786.0,744.0,212.0,1.11,5.78,0.0,50.577305,145.77109,31.56805,0.0,,786.0,633.10065,230.36685,1.1941106,633.10065,227.28754,0.023070758,627.6027,217.57397,0.0073511004,828.28033,828.2786,1193246.2,18.864218,1196127.4,1220739.8,1175241.9,0.0,0.0,1167831.8,674.21313,0.0,0.0,0.0,0.0,1167831.8,674.21313,1144475.1,1138752.75
2340,2006-04-08 11:00:00,830.0,787.0,188.0,2.03,4.06,0.0,54.87328,169.4352,25.350386,0.0,,830.0,709.36865,206.75827,1.2609565,709.36865,203.99454,0.024362251,705.58936,195.27643,0.0077626123,882.8561,882.8553,1271893.2,23.195047,1274215.2,1281793.4,1235863.6,0.0,0.0,1227380.1,662.69824,15360.094,0.0,0.0,0.0,1211706.6,675.43195,1187472.5,1181535.125
2341,2006-04-08 12:00:00,842.0,833.0,166.0,2.95,4.06,0.0,54.424774,195.28755,26.051233,0.0,,842.0,746.6869,180.95773,1.2791872,746.6869,178.53888,0.024714475,742.4648,170.90868,0.007874843,895.1137,895.1148,1289557.0,24.40895,1291694.5,1294045.4,1246384.4,0.0,0.0,1237724.9,660.6259,25506.977,0.0,0.0,0.0,1211697.4,676.5585,1187463.4,1181526.125
2342,2006-04-08 13:00:00,787.0,840.0,150.0,3.5,4.06,0.0,49.395435,218.12405,33.2297,0.0,,787.0,701.8234,163.31535,1.1956298,701.8234,161.13232,0.02310011,694.9636,154.24602,0.007360453,832.23267,832.2324,1198956.8,23.451447,1201810.8,1207909.4,1164091.4,0.0,0.0,1156586.8,663.43085,0.0,0.0,0.0,0.0,1156586.8,663.43085,1133455.0,1127787.75
2343,2006-04-08 14:00:00,673.0,815.0,136.0,4.05,3.84,0.0,41.238083,235.91646,43.76539,0.0,,673.0,588.313,147.00159,1.0224382,588.313,145.03662,0.01975397,576.9968,138.8382,0.0062942626,701.5245,701.52435,1010652.7,21.112713,1013547.44,1026750.94,990406.6,0.0,0.0,985064.0,670.19904,0.0,0.0,0.0,0.0,985064.0,670.19904,965362.75,960535.9375
2344,2006-04-08 15:00:00,509.0,745.0,122.0,4.6,3.84,0.0,31.338835,249.75226,55.715534,0.0,,509.0,419.1476,130.9038,0.7732854,419.1476,129.154,0.014940224,402.90048,123.63436,0.0047604456,516.0088,516.0083,743391.4,17.150528,743700.8,763428.8,732194.75,0.0,0.0,729358.2,681.3492,0.0,0.0,0.0,0.0,729358.2,681.3492,714771.06,711197.1875
2345,2006-04-08 16:00:00,317.0,601.0,105.0,4.69,3.84,0.0,20.575663,261.20755,68.24139,0.0,,317.0,223.61392,109.80683,0.48159423,223.03044,108.33905,0.009304618,204.09938,103.70897,0.0029647567,301.6551,301.6732,434600.75,12.027397,430054.03,449209.03,429752.7,0.0,0.0,428782.53,684.0255,0.0,0.0,0.0,0.0,428782.53,684.0255,420206.88,418105.84375
2346,2006-04-08 17:00:00,116.0,293.0,67.0,4.78,3.04,0.0,9.482124,271.49075,80.93779,0.0,,116.0,46.848587,66.975685,0.17623006,46.278976,66.08042,0.0034048448,33.901817,63.256348,0.0010848952,95.216064,95.22279,137180.27,7.2215924,129402.14,137677.72,130704.984,0.0,0.0,130613.2,677.533,0.0,0.0,0.0,0.0,130613.2,677.533,128000.94,127360.9375
2347,2006-04-08 18:00:00,5.0,56.0,3.0,4.87,3.04,0.0,-1.5627711,281.49527,90.0,0.0,,5.0,0.0,2.298081,0.0075961235,0.0,2.2673624,0.0,0.0,2.1704624,0.0,2.127053,2.127057,3064.3313,4.9245396,697.4683,686.3223,684.47723,0.0,0.0,684.46204,275.89575,0.0,0.0,0.0,557.05884,127.40318,549.9997,124.85512,124.23084259033203
2348,2006-04-08 19:00:00,0.0,0.0,0.0,4.09,3.04,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2349,2006-04-08 20:00:00,0.0,0.0,0.0,3.31,2.53,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2350,2006-04-08 21:00:00,0.0,0.0,0.0,2.53,2.53,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2351,2006-04-08 22:00:00,0.0,0.0,0.0,2.22,2.53,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2352,2006-04-08 23:00:00,0.0,0.0,0.0,1.92,2.94,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353,2006-04-09 00:00:00,0.0,0.0,0.0,1.61,2.94,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2354,2006-04-09 01:00:00,0.0,0.0,0.0,1.44,2.94,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2355,2006-04-09 02:00:00,0.0,0.0,0.0,1.27,4.11,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2356,2006-04-09 03:00:00,0.0,0.0,0.0,1.1,4.11,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2357,2006-04-09 04:00:00,0.0,0.0,0.0,1.06,4.11,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2358,2006-04-09 05:00:00,12.0,97.0,7.0,1.01,2.84,0.0,0.64007115,80.29803,90.0,0.0,,12.0,0.0,5.416197,0.018230697,0.0,5.3437986,0.00035222532,0.0,5.115421,0.00011223054,5.0132227,5.0132236,7222.288,1.1402587,3608.5562,3671.9292,3581.3638,0.0,0.0,3581.2708,582.92145,0.0,0.0,0.0,53.473564,3527.797,597.1463,3457.2412,3439.954833984375
2359,2006-04-09 06:00:00,147.0,331.0,79.0,0.97,2.84,0.0,11.739215,90.26711,78.37931,0.0,,147.0,67.32294,79.70303,0.22332603,66.455795,78.63765,0.00431476,53.28272,75.27692,0.0013748241,125.989784,125.98305,181493.9,4.2434187,173795.56,186591.7,175413.48,0.0,0.0,175249.7,682.6299,0.0,0.0,0.0,-0.23441894,175249.94,682.68933,171744.95,170886.21875
2360,2006-04-09 07:00:00,355.0,605.0,120.0,2.57,2.84,0.0,22.825666,100.66619,65.67511,0.0,,355.0,249.52768,125.66549,0.53932476,249.02896,123.985725,0.010419999,231.25186,118.68695,0.0033201533,342.9433,342.9305,494040.9,11.480368,490458.75,513091.22,490106.56,0.0,0.0,488864.9,689.7047,0.0,0.0,0.0,0.0,488864.9,689.7047,479087.62,476692.1875
2361,2006-04-09 08:00:00,545.0,762.0,125.0,4.17,3.4,0.0,33.505753,112.43653,53.193783,0.0,,545.0,455.82785,134.5832,0.8279775,455.82785,132.78424,0.0159969,440.57718,127.10944,0.005097137,556.3379,556.33795,801497.0,18.09943,802568.94,821257.8,788772.94,0.0,0.0,785466.56,678.99634,0.0,0.0,0.0,0.0,785466.56,678.99634,769757.2,765908.4375
2362,2006-04-09 09:00:00,704.0,827.0,139.0,5.77,3.4,0.0,43.20104,126.875114,41.38528,0.0,,704.0,619.2423,150.45964,1.0695342,619.2423,148.44846,0.020663885,608.9371,142.10422,0.0065841917,736.0269,736.02606,1060348.8,24.19841,1063406.2,1066136.2,1028196.94,0.0,0.0,1022311.8,662.5162,0.0,0.0,0.0,0.0,1022311.8,662.5162,1001865.6,996856.25
2363,2006-04-09 10:00:00,788.0,771.0,190.0,6.66,3.4,0.0,50.943516,145.61998,31.226242,0.0,,788.0,658.531,207.45035,1.197149,658.531,204.67737,0.023129461,652.9527,195.93008,0.0073698056,831.9123,831.91174,1198495.9,27.489168,1201346.8,1190940.6,1148492.0,0.0,0.0,1140966.9,653.527,0.0,0.0,0.0,0.0,1140966.9,653.527,1118147.5,1112556.75
2364,2006-04-09 11:00:00,847.0,825.0,171.0,7.56,3.09,0.0,55.25132,169.46347,24.972185,0.0,,847.0,745.8105,186.12383,1.2867833,745.8105,183.63591,0.024861237,741.9647,175.78787,0.007921605,899.40533,899.40436,1295732.2,30.545263,1297798.8,1272965.8,1226014.1,0.0,0.0,1217229.0,645.5285,7403.496,0.0,0.0,0.0,1209674.4,653.0923,1185481.0,1179553.5
