Proposal Data:  Preliminary Proposal V2 - CA - Cash 
 
Proposal Date:,,,2021-10-14 
Tax Type:,,,Before Tax 
Owner Sector:,,,Commercial 
Federal Income Tax Rate:,,,0.21 
State Income Tax Rate:,,,0.08 
Discount Rate:,,,0.05 
Electricity Escalation Rate:,,,0.03 
 
Proposal Summary Table,,,"IRR - Term","LCOE PV Generation","Net Present Value","Payback Period","Total Payments","Total Incentives","Net Payments","Electric Bill Savings - Term","Upfront Payment" 
Cash Purchase,,,0.2457,0.0218,5968484.7995,3.768,2542125.6,1125399.0031,1416726.5969,15833210.038,2542125.6 
 
 
 
Facility 1 Data:  California 
 
Project Cost and Utility Data,,,,,Solar PV System Data,,,,,Energy Storage System Data,,,,,FacilityLocation,,,,,Rate Schedules 
10/3/2020,10:15,3805.1899,787.2152,0,0,3017.9746999999998,, 
10/3/2020,10:30,3805.1899,844.03838,0,0,2961.15152,, 
10/3/2020,10:45,3805.1899,880.67853,0,0,2924.5113699999997,, 
10/3/2020,11:00,3805.1899,917.31869,0,0,2887.87121,, 
10/3/2020,11:15,3805.1899,953.95884,0,0,2851.23106,, 
10/3/2020,11:30,3805.1899,990.599,0,0,2814.5908999999997,, 
10/3/2020,11:45,3739.96635,991.69925,0,0,2748.2671,, 
10/3/2020,12:00,3674.74281,992.7995,0,0,2681.94331,, 
10/3/2020,12:15,3609.51926,993.89975,0,0,2615.61951,, 
10/3/2020,12:30,3544.29572,995,0,0,2549.29572,, 
10/3/2020,12:45,3544.29572,995,0,0,2549.29572,, 
10/3/2020,13:00,3544.29572,995,0,0,2549.29572,, 
10/3/2020,13:15,3544.29572,995,0,0,2549.29572,, 
10/3/2020,13:30,3544.29572,995,0,0,2549.29572,, 
10/3/2020,13:45,3544.29572,987.97984,0,0,2556.31588,, 
10/3/2020,14:00,3544.29572,980.95969,0,0,2563.33603,, 
10/3/2020,14:15,3544.29572,973.93953,0,0,2570.35619,, 
10/3/2020,14:30,3544.29572,966.91938,0,0,2577.37634,, 
10/3/2020,14:45,3544.29572,918.25945,0,0,2626.03627,, 
10/3/2020,15:00,3544.29572,869.59953,0,0,2674.69619,, 
10/3/2020,15:15,3544.29572,820.93961,0,0,2723.35611,, 
10/3/2020,15:30,3544.29572,772.27969,0,0,2772.0160300000002,, 
10/3/2020,15:45,3524.94531,707.54808,0,0,2817.39723,, 
10/3/2020,16:00,3505.5949,642.81647,0,0,2862.7784300000003,, 
10/3/2020,16:15,3486.24449,578.08486,0,0,2908.15963,, 
10/3/2020,16:30,3466.89408,513.35325,0,0,2953.54083,, 
10/3/2020,16:45,3466.89408,433.21325,0,0,3033.6808300000002,, 
10/3/2020,17:00,3466.89408,353.07325,0,0,3113.82083,, 
10/3/2020,17:15,3466.89408,272.93325,0,0,3193.96083,, 
10/3/2020,17:30,3466.89408,192.79325,0,0,3274.10083,, 
10/3/2020,17:45,3503.12629,144.6169,0,0,3358.50939,, 
10/3/2020,18:00,3539.3585,96.44055,0,0,3442.91795,, 
10/3/2020,18:15,3575.59072,48.2642,0,0,3527.32652,, 
10/3/2020,18:30,3611.82293,0.08785,0,0,3611.73508,, 
10/3/2020,18:45,3629.93903,0.06589,0,0,3629.87314,, 
10/3/2020,19:00,3648.05514,0.04392,0,0,3648.01122,, 
10/3/2020,19:15,3666.17125,0.02196,0,0,3666.14929,, 
10/3/2020,19:30,3684.28735,0,0,0,3684.28735,, 
10/3/2020,19:45,3684.28735,0,0,0,3684.28735,, 
10/3/2020,20:00,3684.28735,0,0,0,3684.28735,, 
10/3/2020,20:15,3684.28735,0,0,0,3684.28735,, 
10/3/2020,20:30,3684.28735,0,0,0,3684.28735,, 
10/3/2020,20:45,3684.28735,0,0,0,3684.28735,, 
10/3/2020,21:00,3684.28735,0,0,0,3684.28735,, 
10/3/2020,21:15,3684.28735,0,0,0,3684.28735,, 
10/3/2020,21:30,3684.28735,0,0,0,3684.28735,, 
10/3/2020,21:45,3684.28735,0,0,0,3684.28735,, 
10/3/2020,22:00,3684.28735,0,0,0,3684.28735,, 
10/3/2020,22:15,3684.28735,0,0,0,3684.28735,, 
10/3/2020,22:30,3684.28735,0,0,0,3684.28735,, 
10/3/2020,22:45,3684.28735,0,0,0,3684.28735,, 
10/3/2020,23:00,3684.28735,0,0,0,3684.28735,, 
10/3/2020,23:15,3684.28735,0,0,0,3684.28735,, 
10/3/2020,23:30,3684.28735,0,0,0,3684.28735,, 
10/3/2020,23:45,3684.28735,0,0,0,3684.28735,, 
10/4/2020,00:00,3684.28735,0,0,0,3684.28735,, 
10/4/2020,00:15,3684.28735,0,0,0,3684.28735,, 
10/4/2020,00:30,3684.28735,0,0,0,3684.28735,, 
10/4/2020,00:45,3684.28735,0,0,0,3684.28735,, 
10/4/2020,01:00,3684.28735,0,0,0,3684.28735,, 
10/4/2020,01:15,3684.28735,0,0,0,3684.28735,, 
10/4/2020,01:30,3684.28735,0,0,0,3684.28735,, 
10/4/2020,01:45,3684.28735,0,0,0,3684.28735,, 
10/4/2020,02:00,3684.28735,0,0,0,3684.28735,, 
10/4/2020,02:15,3684.28735,0,0,0,3684.28735,, 
10/4/2020,02:30,3684.28735,0,0,0,3684.28735,, 
10/4/2020,02:45,3684.28735,0,0,0,3684.28735,, 
10/4/2020,03:00,3684.28735,0,0,0,3684.28735,, 
10/4/2020,03:15,3684.28735,0,0,0,3684.28735,, 
10/4/2020,03:30,3684.28735,0,0,0,3684.28735,, 
10/4/2020,03:45,3684.28735,0,0,0,3684.28735,, 
10/4/2020,04:00,3684.28735,0,0,0,3684.28735,, 
10/4/2020,04:15,3684.28735,0,0,0,3684.28735,, 
10/4/2020,04:30,3684.28735,0,0,0,3684.28735,, 
10/4/2020,04:45,3684.28735,0,0,0,3684.28735,, 
10/4/2020,05:00,3684.28735,0,0,0,3684.28735,, 
10/4/2020,05:15,3684.28735,0,0,0,3684.28735,, 
10/4/2020,05:30,3684.28735,0,0,0,3684.28735,, 
10/4/2020,05:45,3675.2293,0.02699,0,0,3675.20231,, 
10/4/2020,06:00,3666.17125,0.05397,0,0,3666.11728,, 
10/4/2020,06:15,3657.11319,0.08096,0,0,3657.0322300000003,, 
10/4/2020,06:30,3648.05514,0.10795,0,0,3647.94719,, 
10/4/2020,06:45,3602.76488,20.19073,0,0,3582.5741500000004,, 
10/4/2020,07:00,3557.47461,40.27351,0,0,3517.2011,, 
10/4/2020,07:15,3512.18434,60.35629,0,0,3451.8280499999996,, 
10/4/2020,07:30,3466.89408,80.43907,0,0,3386.45501,, 
10/4/2020,07:45,3466.89408,119.36349,0,0,3347.53059,, 
10/4/2020,08:00,3466.89408,158.28791,0,0,3308.60617,, 
10/4/2020,08:15,3466.89408,197.21233,0,0,3269.68175,, 
10/4/2020,08:30,3466.89408,236.13675,0,0,3230.75733,, 
10/4/2020,08:45,3466.89408,292.37095,0,0,3174.52313,, 
10/4/2020,09:00,3466.89408,348.60514,0,0,3118.28894,, 
10/4/2020,09:15,3466.89408,404.83934,0,0,3062.05474,, 
10/4/2020,09:30,3466.89408,461.07353,0,0,3005.82055,, 
10/4/2020,09:45,3466.89408,557.59027,0,0,2909.30381,, 
10/4/2020,10:00,3466.89408,654.10702,0,0,2812.78706,, 
10/4/2020,10:15,3466.89408,750.62376,0,0,2716.27032,, 
10/4/2020,10:30,3466.89408,847.1405,0,0,2619.75358,, 
10/4/2020,10:45,3466.89408,866.42575,0,0,2600.46833,, 
10/4/2020,11:00,3466.89408,885.711,0,0,2581.18308,, 
10/4/2020,11:15,3466.89408,904.99625,0,0,2561.89783,, 
10/4/2020,11:30,3466.89408,924.2815,0,0,2542.61258,, 
10/4/2020,11:45,3466.89408,939.85213,0,0,2527.04195,, 
10/4/2020,12:00,3466.89408,955.42275,0,0,2511.4713300000003,, 
10/4/2020,12:15,3466.89408,970.99338,0,0,2495.9007,, 
10/4/2020,12:30,3466.89408,986.564,0,0,2480.33008,, 
10/4/2020,12:45,3466.89408,987.9618,0,0,2478.93228,, 
10/4/2020,13:00,3466.89408,989.35959,0,0,2477.53449,, 
10/4/2020,13:15,3466.89408,990.75739,0,0,2476.1366900000003,, 
10/4/2020,13:30,3466.89408,992.15519,0,0,2474.73889,, 
10/4/2020,13:45,3466.89408,987.73489,0,0,2479.1591900000003,, 
10/4/2020,14:00,3466.89408,983.31459,0,0,2483.57949,, 
10/4/2020,14:15,3466.89408,978.8943,0,0,2487.99978,, 
10/4/2020,14:30,3466.89408,974.474,0,0,2492.42008,, 
10/4/2020,14:45,3466.89408,925.13423,0,0,2541.75985,, 
10/4/2020,15:00,3466.89408,875.79447,0,0,2591.09961,, 
10/4/2020,15:15,3466.89408,826.4547,0,0,2640.43938,, 
10/4/2020,15:30,3466.89408,777.11494,0,0,2689.77914,, 
10/4/2020,15:45,3466.89408,714.98392,0,0,2751.91016,, 
10/4/2020,16:00,3466.89408,652.85291,0,0,2814.04117,, 
10/4/2020,16:15,3466.89408,590.72189,0,0,2876.1721900000002,, 
10/4/2020,16:30,3466.89408,528.59088,0,0,2938.3032000000003,, 
10/4/2020,16:45,3466.89408,441.26436,0,0,3025.62972,, 
10/4/2020,17:00,3466.89408,353.93785,0,0,3112.95623,, 
10/4/2020,17:15,3466.89408,266.61134,0,0,3200.28274,, 
10/4/2020,17:30,3466.89408,179.28483,0,0,3287.60925,, 
10/4/2020,17:45,3503.12629,134.46362,0,0,3368.66267,, 
10/4/2020,18:00,3539.3585,89.64241,0,0,3449.71609,, 
10/4/2020,18:15,3575.59072,44.82121,0,0,3530.76951,, 
10/4/2020,18:30,3611.82293,0,0,0,3611.82293,, 
10/4/2020,18:45,3629.93903,0,0,0,3629.93903,, 
10/4/2020,19:00,3648.05514,0,0,0,3648.05514,, 
10/4/2020,19:15,3666.17125,0,0,0,3666.17125,, 
10/4/2020,19:30,3684.28735,0,0,0,3684.28735,, 
10/4/2020,19:45,3684.28735,0,0,0,3684.28735,, 
10/4/2020,20:00,3684.28735,0,0,0,3684.28735,, 
10/4/2020,20:15,3684.28735,0,0,0,3684.28735,, 
10/4/2020,20:30,3684.28735,0,0,0,3684.28735,, 
10/4/2020,20:45,3684.28735,0,0,0,3684.28735,, 
10/4/2020,21:00,3684.28735,0,0,0,3684.28735,, 
10/4/2020,21:15,3684.28735,0,0,0,3684.28735,, 
10/4/2020,21:30,3684.28735,0,0,0,3684.28735,, 
10/4/2020,21:45,3684.28735,0,0,0,3684.28735,, 
10/4/2020,22:00,3684.28735,0,0,0,3684.28735,, 
10/4/2020,22:15,3684.28735,0,0,0,3684.28735,, 
10/4/2020,22:30,3684.28735,0,0,0,3684.28735,, 
10/4/2020,22:45,3684.28735,0,0,0,3684.28735,, 
10/4/2020,23:00,3684.28735,0,0,0,3684.28735,, 
10/4/2020,23:15,3684.28735,0,0,0,3684.28735,, 
10/4/2020,23:30,3684.28735,0,0,0,3684.28735,, 
10/4/2020,23:45,3684.28735,0,0,0,3684.28735,, 
10/5/2020,00:00,3684.28735,0,0,0,3684.28735,, 
10/5/2020,00:15,3835.00462,0,0,0,3835.00462,, 
10/5/2020,00:30,3902.40099,0,0,0,3902.40099,, 
10/5/2020,00:45,3898.55419,0,0,0,3898.55419,, 
10/5/2020,01:00,3885.85054,0,0,0,3885.85054,, 
10/5/2020,01:15,3880.222,0,0,0,3880.222,, 
10/5/2020,01:30,3879.2517,0,0,0,3879.2517,, 
10/5/2020,01:45,3878.56172,0,0,0,3878.56172,, 
10/5/2020,02:00,3875.79636,0,0,0,3875.79636,, 
10/5/2020,02:15,3870.398,0,0,0,3870.398,, 
10/5/2020,02:30,3862.74239,0,0,0,3862.74239,, 
10/5/2020,02:45,3853.53077,0,0,0,3853.53077,, 
10/5/2020,03:00,3843.48115,0,0,0,3843.48115,, 
10/5/2020,03:15,3833.20356,0,0,0,3833.20356,, 
10/5/2020,03:30,3823.16614,0,0,0,3823.16614,, 
10/5/2020,03:45,3813.70037,0,0,0,3813.70037,, 
10/5/2020,04:00,3805.02067,0,0,0,3805.02067,, 
10/5/2020,04:15,3797.24735,0,0,0,3797.24735,, 
10/5/2020,04:30,3789.78852,0,0,0,3789.78852,, 
10/5/2020,04:45,3782.47537,0,0,0,3782.47537,, 
10/5/2020,05:00,3775.57586,0,0,0,3775.57586,, 
10/5/2020,05:15,3768.62865,0,0,0,3768.62865,, 
10/5/2020,05:30,3761.04205,0,0,0,3761.04205,, 
10/5/2020,05:45,3745.18166,0.02694,0,0,3745.15472,, 
10/5/2020,06:00,3726.79427,0.05387,0,0,3726.7403999999997,, 
10/5/2020,06:15,3704.49237,0.08081,0,0,3704.41156,, 
10/5/2020,06:30,3676.44375,0.10774,0,0,3676.33601,, 
10/5/2020,06:45,3611.55986,18.2996,0,0,3593.26026,, 
10/5/2020,07:00,3534.08433,36.49145,0,0,3497.59288,, 
10/5/2020,07:15,3438.95741,54.68331,0,0,3384.2741,, 
10/5/2020,07:30,3319.54121,72.87516,0,0,3246.66605,, 
10/5/2020,07:45,3208.20724,139.89442,0,0,3068.31282,, 
10/5/2020,08:00,3059.53151,206.91368,0,0,2852.6178299999997,, 
10/5/2020,08:15,2862.6771,273.93293,0,0,2588.74417,, 
10/5/2020,08:30,2604.17503,340.95219,0,0,2263.22284,, 
10/5/2020,08:45,2267.39063,410.36944,0,0,1857.02119,, 
10/5/2020,09:00,2267.39063,479.78669,0,0,1787.60394,, 
10/5/2020,09:15,2267.39063,549.20394,0,0,1718.18669,, 
10/5/2020,09:30,2267.39063,618.62119,0,0,1648.76944,, 
10/5/2020,09:45,2267.39063,675.15355,0,0,1592.2370799999999,, 
10/5/2020,10:00,2267.39063,731.68591,0,0,1535.7047199999997,, 
10/5/2020,10:15,2267.39063,788.21827,0,0,1479.17236,, 
10/5/2020,10:30,2267.39063,844.75063,0,0,1422.6399999999999,, 
10/5/2020,10:45,2267.39063,881.2088,0,0,1386.18183,, 
10/5/2020,11:00,2267.39063,917.66697,0,0,1349.7236599999999,, 
10/5/2020,11:15,2267.39063,954.12514,0,0,1313.2654899999998,, 
10/5/2020,11:30,2267.39063,990.58331,0,0,1276.80732,, 
10/5/2020,11:45,2267.39063,991.68748,0,0,1275.7031499999998,, 
10/5/2020,12:00,2267.39063,992.79166,0,0,1274.59897,, 
10/5/2020,12:15,2267.39063,993.89583,0,0,1273.4948,, 
10/5/2020,12:30,2267.39063,995,0,0,1272.3906299999999,, 
10/5/2020,12:45,2267.39063,993.49197,0,0,1273.8986599999998,, 
10/5/2020,13:00,2267.39063,991.98394,0,0,1275.4066899999998,, 
10/5/2020,13:15,1890.28968,990.47591,0,0,899.8137700000001,, 
10/5/2020,13:30,1639.65289,988.96788,0,0,650.68501,, 
10/5/2020,13:45,1476.22855,969.86484,0,0,506.3637100000001,, 
10/5/2020,14:00,1371.85831,950.76181,0,0,421.0965000000001,, 
10/5/2020,14:15,1306.66282,931.65878,0,0,375.00404000000003,, 
10/5/2020,14:30,1266.8441,912.55575,0,0,354.28835000000004,, 
10/5/2020,14:45,1242.99785,833.95789,0,0,409.03995999999995,, 
10/5/2020,15:00,1228.83786,755.36003,0,0,473.47783000000004,, 
10/5/2020,15:15,1220.24701,676.76217,0,0,543.4848400000001,, 
10/5/2020,15:30,1214.58308,598.16431,0,0,616.4187700000001,, 
10/5/2020,15:45,1210.18011,560.47583,0,0,649.70428,, 
10/5/2020,16:00,1206.85953,522.78734,0,0,684.07219,, 
10/5/2020,16:15,1204.37489,485.09886,0,0,719.27603,, 
10/5/2020,16:30,1202.39871,447.41038,0,0,754.9883299999999,, 
10/5/2020,16:45,1201.85641,361.77909,0,0,840.0773200000001,, 
10/5/2020,17:00,1204.13712,276.1478,0,0,927.9893200000001,, 
10/5/2020,17:15,1211.09743,190.51652,0,0,1020.58091,, 
10/5/2020,17:30,1224.86042,104.88523,0,0,1119.9751899999999,, 
10/5/2020,17:45,1269.91039,79.62147,0,0,1190.28892,, 
10/5/2020,18:00,1338.81687,54.35771,0,0,1284.45916,, 
10/5/2020,18:15,1441.27,29.09395,0,0,1412.17605,, 
10/5/2020,18:30,1588.36396,3.83018,0,0,1584.53378,, 
10/5/2020,18:45,1744.79339,2.87264,0,0,1741.92075,, 
10/5/2020,19:00,1901.22281,1.91509,0,0,1899.30772,, 
10/5/2020,19:15,2605.93133,0.95755,0,0,2604.97378,, 
10/5/2020,19:30,2554.29383,0,0,0,2554.29383,, 
10/5/2020,19:45,2517.44108,0,0,0,2517.44108,, 
10/5/2020,20:00,2531.74762,0,0,0,2531.74762,, 
10/5/2020,20:15,2555.60644,0,0,0,2555.60644,, 
10/5/2020,20:30,2577.36904,0,0,0,2577.36904,, 
10/5/2020,20:45,2592.07116,0,0,0,2592.07116,, 
10/5/2020,21:00,2600.44288,0,0,0,2600.44288,, 
10/5/2020,21:15,2606.16647,0,0,0,2606.16647,, 
10/5/2020,21:30,2615.96492,0,0,0,2615.96492,, 
10/5/2020,21:45,2642.84025,0,0,0,2642.84025,, 
10/5/2020,22:00,2708.94821,0,0,0,2708.94821,, 
10/5/2020,22:15,2852.67675,0,0,0,2852.67675,, 
10/5/2020,22:30,3140.24121,0,0,0,3140.24121,, 
10/5/2020,22:45,3684.28735,0,0,0,3684.28735,, 
10/5/2020,23:00,3684.28735,0,0,0,3684.28735,, 
10/5/2020,23:15,3684.28735,0,0,0,3684.28735,, 
10/5/2020,23:30,3684.28735,0,0,0,3684.28735,, 
10/5/2020,23:45,3684.28735,0,0,0,3684.28735,, 
10/6/2020,00:00,3684.28735,0,0,0,3684.28735,, 
10/6/2020,00:15,3684.28735,0,0,0,3684.28735,, 
10/6/2020,00:30,3684.28735,0,0,0,3684.28735,, 
10/6/2020,00:45,3684.28735,0,0,0,3684.28735,, 
10/6/2020,01:00,3684.28735,0,0,0,3684.28735,, 
10/6/2020,01:15,3684.28735,0,0,0,3684.28735,, 
10/6/2020,01:30,3684.28735,0,0,0,3684.28735,, 
10/6/2020,01:45,3684.28735,0,0,0,3684.28735,, 
10/6/2020,02:00,3684.28735,0,0,0,3684.28735,, 
10/6/2020,02:15,3684.28735,0,0,0,3684.28735,, 
10/6/2020,02:30,3684.28735,0,0,0,3684.28735,, 
10/6/2020,02:45,3684.28735,0,0,0,3684.28735,, 
10/6/2020,03:00,3684.28735,0,0,0,3684.28735,, 
10/6/2020,03:15,3684.28735,0,0,0,3684.28735,, 
10/6/2020,03:30,3684.28735,0,0,0,3684.28735,, 
10/6/2020,03:45,3684.28735,0,0,0,3684.28735,, 
10/6/2020,04:00,3684.28735,0,0,0,3684.28735,, 
10/6/2020,04:15,3684.28735,0,0,0,3684.28735,, 
10/6/2020,04:30,3684.28735,0,0,0,3684.28735,, 
10/6/2020,04:45,3684.28735,0,0,0,3684.28735,, 
10/6/2020,05:00,3684.28735,0,0,0,3684.28735,, 
10/6/2020,05:15,3684.28735,0,0,0,3684.28735,, 
10/6/2020,05:30,3684.28735,0,0,0,3684.28735,, 
10/6/2020,05:45,3694.57971,0,0,0,3694.57971,, 
10/6/2020,06:00,3704.87207,0,0,0,3704.87207,, 
10/6/2020,06:15,3715.16442,0,0,0,3715.16442,, 
10/6/2020,06:30,3725.45678,0,0,0,3725.45678,, 
10/6/2020,06:45,3804.9677,17.61409,0,0,3787.35361,, 
10/6/2020,07:00,3884.47862,35.22818,0,0,3849.25044,, 
10/6/2020,07:15,3963.98954,52.84228,0,0,3911.14726,, 
10/6/2020,07:30,4043.50047,70.45637,0,0,3973.0441,, 
10/6/2020,07:45,4162.14019,137.24976,0,0,4024.89043,, 
10/6/2020,08:00,4280.77991,204.04315,0,0,4076.7367600000002,, 
10/6/2020,08:15,4399.41964,270.83654,0,0,4128.5831,, 
10/6/2020,08:30,4518.05936,337.62994,0,0,4180.42942,, 
10/6/2020,08:45,4590.99105,400.50856,0,0,4190.482489999999,, 
10/6/2020,09:00,4663.92273,463.38719,0,0,4200.53554,, 
10/6/2020,09:15,4689.90649,526.26581,0,0,4163.64068,, 
10/6/2020,09:30,4783.91771,589.14444,0,0,4194.77327,, 
10/6/2020,09:45,4781.07515,648.22747,0,0,4132.84768,, 
10/6/2020,10:00,4779.61596,707.3105,0,0,4072.30546,, 
10/6/2020,10:15,4778.74124,766.39353,0,0,4012.34771,, 
10/6/2020,10:30,4777.97668,825.47656,0,0,3952.5001199999997,, 
10/6/2020,10:45,4777.02469,861.37266,0,0,3915.65203,, 
10/6/2020,11:00,4775.70545,897.26875,0,0,3878.4367,, 
10/6/2020,11:15,4773.88998,933.16484,0,0,3840.72514,, 
10/6/2020,11:30,4771.51505,969.06094,0,0,3802.45411,, 
10/6/2020,11:45,4677.88589,975.5457,0,0,3702.3401899999994,, 
10/6/2020,12:00,4585.46717,982.03047,0,0,3603.4366999999997,, 
10/6/2020,12:15,4503.6963,988.51523,0,0,3515.1810699999996,, 
10/6/2020,12:30,4445.48273,995,0,0,3450.4827299999997,, 
10/6/2020,12:45,4558.96851,995,0,0,3563.9685099999997,, 
10/6/2020,13:00,4571.81704,995,0,0,3576.81704,, 
10/6/2020,13:15,4673.38297,995,0,0,3678.3829699999997,, 
10/6/2020,13:30,4774.94891,995,0,0,3779.94891,, 
10/6/2020,13:45,4776.44306,980.59928,0,0,3795.8437799999997,, 
10/6/2020,14:00,4777.93721,966.19856,0,0,3811.7386500000002,, 
10/6/2020,14:15,4779.43136,951.79784,0,0,3827.6335199999994,, 
10/6/2020,14:30,4780.92552,937.39713,0,0,3843.52839,, 
10/6/2020,14:45,4781.68505,895.35405,0,0,3886.331,, 
10/6/2020,15:00,4782.44458,853.31097,0,0,3929.1336100000003,, 
10/6/2020,15:15,4783.20412,811.26789,0,0,3971.9362300000003,, 
10/6/2020,15:30,4783.96365,769.22481,0,0,4014.7388399999995,, 
